三十处男　　　　　　　　　	real: 6.2　　	predict: 7.2  	accuracy: 92.51%
三夫　　　　　　　　　　　	real: 5.7　　	predict: 6.62 	accuracy: 92.51%
伊莎贝拉　　　　　　　　　	real: 7.6　　	predict: 6.54 	accuracy: 92.5%
少年15/16时　　　　　	real: 7.7　　	predict: 6.62 	accuracy: 92.48%
金鸡　　　　　　　　　　　	real: 8.1　　	predict: 6.96 	accuracy: 92.43%
梁祝　　　　　　　　　　　	real: 8.0　　	predict: 6.87 	accuracy: 92.37%
千王之王2000　　　　　	real: 6.9　　	predict: 5.92 	accuracy: 92.37%
慈悲的滋味　　　　　　　　	real: 7.4　　	predict: 6.35 	accuracy: 92.36%
危楼春晓　　　　　　　　　	real: 7.6　　	predict: 6.52 	accuracy: 92.34%
雏菊　　　　　　　　　　　	real: 8.0　　	predict: 6.86 	accuracy: 92.34%
新边缘人　　　　　　　　　	real: 6.9　　	predict: 5.91 	accuracy: 92.29%
黑马王子　　　　　　　　　	real: 6.1　　	predict: 7.13 	accuracy: 92.2%
妈咪侠　　　　　　　　　　	real: 6.1　　	predict: 7.13 	accuracy: 92.19%
大话英雄　　　　　　　　　	real: 6.6　　	predict: 5.64 	accuracy: 92.17%
运财童子　　　　　　　　　	real: 6.3　　	predict: 7.37 	accuracy: 92.17%
天官赐福　　　　　　　　　	real: 6.9　　	predict: 5.87 	accuracy: 91.96%
达达　　　　　　　　　　　	real: 6.3　　	predict: 7.4  	accuracy: 91.96%
神探POWER之问米追凶　	real: 6.5　　	predict: 5.53 	accuracy: 91.9%
果酱　　　　　　　　　　　	real: 6.7　　	predict: 5.69 	accuracy: 91.88%
情人知己　　　　　　　　　	real: 7.1　　	predict: 6.03 	accuracy: 91.82%
黑狱断肠歌之砌生猪肉　　　	real: 7.0　　	predict: 5.94 	accuracy: 91.81%
最佳损友　　　　　　　　　	real: 6.7　　	predict: 5.68 	accuracy: 91.8%
阿飞　　　　　　　　　　　	real: 5.5　　	predict: 6.49 	accuracy: 91.77%
专撬墙脚　　　　　　　　　	real: 6.1　　	predict: 5.17 	accuracy: 91.76%
我爱神仙遮　　　　　　　　	real: 6.6　　	predict: 5.59 	accuracy: 91.72%
李碧华鬼魅系列：迷离夜　　	real: 6.7　　	predict: 5.66 	accuracy: 91.58%
七年之痒　　　　　　　　　	real: 6.3　　	predict: 7.46 	accuracy: 91.54%
这个阿爸真爆炸　　　　　　	real: 6.1　　	predict: 5.15 	accuracy: 91.52%
恋爱的天空　　　　　　　　	real: 7.0　　	predict: 5.9  	accuracy: 91.44%
铁板烧　　　　　　　　　　	real: 6.7　　	predict: 5.64 	accuracy: 91.42%
八星报喜　　　　　　　　　	real: 7.4　　	predict: 6.22 	accuracy: 91.32%
低俗喜剧　　　　　　　　　	real: 6.3　　	predict: 5.29 	accuracy: 91.29%
赌神　　　　　　　　　　　	real: 8.2　　	predict: 6.88 	accuracy: 91.22%
贼性　　　　　　　　　　　	real: 7.2　　	predict: 6.04 	accuracy: 91.22%
浊水溪的契约　　　　　　　	real: 7.9　　	predict: 6.62 	accuracy: 91.21%
鬼马姑爷仔　　　　　　　　	real: 5.3　　	predict: 6.32 	accuracy: 91.19%
追男仔　　　　　　　　　　	real: 7.2　　	predict: 6.03 	accuracy: 91.16%
少女小渔　　　　　　　　　	real: 7.9　　	predict: 6.62 	accuracy: 91.15%
难兄难弟　　　　　　　　　	real: 7.1　　	predict: 5.94 	accuracy: 91.07%
养鬼　　　　　　　　　　　	real: 6.2　　	predict: 5.18 	accuracy: 91.06%
表姐，你好嘢！3之大人驾到	real: 7.2　　	predict: 6.02 	accuracy: 91.03%
朱丽叶与梁山伯　　　　　　	real: 8.3　　	predict: 6.93 	accuracy: 91.03%
新扎师妹3　　　　　　　　	real: 4.8　　	predict: 5.75 	accuracy: 91.03%
戆星先生　　　　　　　　　	real: 5.6　　	predict: 6.71 	accuracy: 91.0%
笑匠　　　　　　　　　　　	real: 6.1　　	predict: 7.31 	accuracy: 90.99%
西门町　　　　　　　　　　	real: 5.2　　	predict: 6.24 	accuracy: 90.94%
神算　　　　　　　　　　　	real: 6.8　　	predict: 5.67 	accuracy: 90.93%
儿子的大玩偶　　　　　　　	real: 8.1　　	predict: 6.75 	accuracy: 90.91%
我的老婆是赌圣　　　　　　	real: 4.7　　	predict: 5.64 	accuracy: 90.89%
嫁个有钱人　　　　　　　　	real: 5.9　　	predict: 7.09 	accuracy: 90.83%
婚外情　　　　　　　　　　	real: 6.2　　	predict: 5.16 	accuracy: 90.83%
开心鬼撞鬼　　　　　　　　	real: 7.2　　	predict: 5.99 	accuracy: 90.82%
香港73　　　　　　　　　	real: 7.7　　	predict: 6.4  	accuracy: 90.78%
跳出去　　　　　　　　　　	real: 5.3　　	predict: 6.38 	accuracy: 90.77%
警察扒手两家亲　　　　　　	real: 6.8　　	predict: 5.65 	accuracy: 90.77%
婚礼2008　　　　　　　	real: 5.5　　	predict: 6.62 	accuracy: 90.73%
须根Show　　　　　　　	real: 7.7　　	predict: 9.28 	accuracy: 90.69%
广东五虎之铁拳无敌孙中山　	real: 6.8　　	predict: 5.64 	accuracy: 90.69%
圣诞快乐　　　　　　　　　	real: 7.8　　	predict: 9.41 	accuracy: 90.65%
赌侠2：上海滩赌圣　　　　	real: 7.5　　	predict: 6.21 	accuracy: 90.6%
一个烂赌的传说　　　　　　	real: 7.9　　	predict: 6.54 	accuracy: 90.6%
哥哥的女友　　　　　　　　	real: 8.0　　	predict: 6.62 	accuracy: 90.59%
开心勿语　　　　　　　　　	real: 6.8　　	predict: 5.63 	accuracy: 90.57%
良宵花弄月　　　　　　　　	real: 6.3　　	predict: 5.21 	accuracy: 90.53%
大四喜　　　　　　　　　　	real: 4.6　　	predict: 5.57 	accuracy: 90.45%
超级无敌追女仔　　　　　　	real: 5.6　　	predict: 6.78 	accuracy: 90.44%
七十二家房客　　　　　　　	real: 7.4　　	predict: 6.11 	accuracy: 90.43%
恋恋风尘　　　　　　　　　	real: 8.6　　	predict: 7.09 	accuracy: 90.4%
香港制造　　　　　　　　　	real: 8.2　　	predict: 6.76 	accuracy: 90.38%
72家租客　　　　　　　　	real: 6.6　　	predict: 5.44 	accuracy: 90.37%
想飞　　　　　　　　　　　	real: 6.7　　	predict: 5.52 	accuracy: 90.34%
先生贵姓　　　　　　　　　	real: 7.1　　	predict: 5.85 	accuracy: 90.32%
超蛙战士之初露锋芒　　　　	real: 4.1　　	predict: 4.98 	accuracy: 90.31%
黄子华栋笃笑双打之玩无可玩	real: 7.7　　	predict: 9.36 	accuracy: 90.26%
泄密者　　　　　　　　　　	real: 5.4　　	predict: 6.59 	accuracy: 90.1%
去年烟花特别多　　　　　　	real: 8.1　　	predict: 6.62 	accuracy: 89.97%
一世好命　　　　　　　　　	real: 6.9　　	predict: 5.64 	accuracy: 89.97%
我的麻烦老友　　　　　　　	real: 5.4　　	predict: 6.62 	accuracy: 89.82%
弒兄奇案　　　　　　　　　	real: 5.4　　	predict: 6.65 	accuracy: 89.62%
猛鬼大厦　　　　　　　　　	real: 6.8　　	predict: 5.51 	accuracy: 89.52%
僵尸秘籍　　　　　　　　　	real: 4.6　　	predict: 5.68 	accuracy: 89.51%
缘份有TAKE2　　　　　	real: 6.5　　	predict: 5.25 	accuracy: 89.4%
绰头状元　　　　　　　　　	real: 6.8　　	predict: 5.48 	accuracy: 89.27%
五个吓鬼的少年　　　　　　	real: 6.0　　	predict: 4.84 	accuracy: 89.27%
猛鬼差馆　　　　　　　　　	real: 7.0　　	predict: 5.64 	accuracy: 89.25%
悲情城市　　　　　　　　　	real: 8.9　　	predict: 7.17 	accuracy: 89.24%
四个不平凡的少年　　　　　	real: 7.1　　	predict: 5.72 	accuracy: 89.23%
创业玩家　　　　　　　　　	real: 6.9　　	predict: 5.56 	accuracy: 89.22%
赌侠2002　　　　　　　	real: 5.8　　	predict: 7.21 	accuracy: 89.14%
巡捕房　　　　　　　　　　	real: 7.3　　	predict: 5.87 	accuracy: 89.11%
4X100 水着份子　　　	real: 5.3　　	predict: 6.6  	accuracy: 89.08%
百分百感觉之人小鬼大　　　	real: 6.1　　	predict: 7.6  	accuracy: 89.08%
小鬼遇到兵　　　　　　　　	real: 7.0　　	predict: 5.62 	accuracy: 89.04%
继园台七号　　　　　　　　	real: 6.8　　	predict: 5.45 	accuracy: 89.02%
尸家重地　　　　　　　　　	real: 7.1　　	predict: 5.69 	accuracy: 89.02%
空心大少爷　　　　　　　　	real: 6.6　　	predict: 5.29 	accuracy: 89.01%
报告班长2　　　　　　　　	real: 6.8　　	predict: 5.42 	accuracy: 88.73%
一江春水向东流　　　　　　	real: 8.5　　	predict: 6.77 	accuracy: 88.68%
笼民　　　　　　　　　　　	real: 8.9　　	predict: 7.07 	accuracy: 88.57%
七天爱上你　　　　　　　　	real: 5.6　　	predict: 7.05 	accuracy: 88.56%
小山东到香港　　　　　　　	real: 7.0　　	predict: 5.54 	accuracy: 88.36%
开心乐园　　　　　　　　　	real: 7.5　　	predict: 5.92 	accuracy: 88.26%
龍咁威2003　　　　　　	real: 6.5　　	predict: 5.11 	accuracy: 88.01%
早安台北　　　　　　　　　	real: 7.2　　	predict: 5.64 	accuracy: 87.86%
四面夏娃　　　　　　　　　	real: 7.2　　	predict: 5.63 	accuracy: 87.79%
猛男滚死队　　　　　　　　	real: 4.4　　	predict: 5.64 	accuracy: 87.64%
细路祥　　　　　　　　　　	real: 8.5　　	predict: 6.62 	accuracy: 87.59%
恋恋海湾　　　　　　　　　	real: 6.4　　	predict: 4.96 	accuracy: 87.37%
潇洒先生　　　　　　　　　	real: 7.6　　	predict: 5.87 	accuracy: 87.19%
情圣　　　　　　　　　　　	real: 7.3　　	predict: 5.64 	accuracy: 87.19%
幸福的旁边　　　　　　　　	real: 8.6　　	predict: 6.62 	accuracy: 87.02%
97家有喜事　　　　　　　	real: 7.5　　	predict: 9.76 	accuracy: 86.91%
神奇两女侠　　　　　　　　	real: 7.0　　	predict: 5.36 	accuracy: 86.77%
天才与白痴　　　　　　　　	real: 7.4　　	predict: 5.64 	accuracy: 86.52%
绑架丁丁当　　　　　　　　	real: 4.3　　	predict: 5.64 	accuracy: 86.5%
喜剧之王　　　　　　　　　	real: 8.7　　	predict: 6.62 	accuracy: 86.45%
新半斤八两　　　　　　　　	real: 7.3　　	predict: 5.56 	accuracy: 86.45%
百变星君　　　　　　　　　	real: 7.5　　	predict: 5.67 	accuracy: 86.09%
怪谈协会　　　　　　　　　	real: 7.2　　	predict: 5.43 	accuracy: 86.02%
生死速递　　　　　　　　　	real: 5.5　　	predict: 7.32 	accuracy: 85.78%
小毕的故事　　　　　　　　	real: 8.4　　	predict: 6.3  	accuracy: 85.71%
整蛊专家　　　　　　　　　	real: 7.6　　	predict: 5.68 	accuracy: 85.58%
误佳期　　　　　　　　　　	real: 8.2　　	predict: 6.13 	accuracy: 85.58%
左麟右李　　　　　　　　　	real: 4.7　　	predict: 6.41 	accuracy: 84.59%
太太万岁　　　　　　　　　	real: 7.6　　	predict: 5.56 	accuracy: 84.52%
精装难兄难弟　　　　　　　	real: 7.7　　	predict: 5.6  	accuracy: 84.24%
死心不息　　　　　　　　　	real: 6.2　　	predict: 4.51 	accuracy: 84.22%
卖身契　　　　　　　　　　	real: 7.8　　	predict: 5.64 	accuracy: 83.94%
一蚊鸡保镖　　　　　　　　	real: 6.9　　	predict: 9.54 	accuracy: 83.93%
玉女添丁　　　　　　　　　	real: 7.5　　	predict: 5.37 	accuracy: 83.48%
安非他命　　　　　　　　　	real: 6.3　　	predict: 4.51 	accuracy: 83.45%
千年等一天　　　　　　　　	real: 7.7　　	predict: 5.5  	accuracy: 83.34%
回魂夜　　　　　　　　　　	real: 7.9　　	predict: 5.64 	accuracy: 83.32%
无野之城　　　　　　　　　	real: 6.4　　	predict: 4.57 	accuracy: 83.29%
东方海盗传奇　　　　　　　	real: 4.0　　	predict: 5.62 	accuracy: 83.17%
至尊计状元才　　　　　　　	real: 6.3　　	predict: 8.86 	accuracy: 83.11%
半斤八两　　　　　　　　　	real: 8.2　　	predict: 5.82 	accuracy: 83.03%
真相　　　　　　　　　　　	real: 8.0　　	predict: 5.51 	accuracy: 81.57%
摩登保镖　　　　　　　　　	real: 8.2　　	predict: 5.64 	accuracy: 81.52%
大丈夫　　　　　　　　　　	real: 7.5　　	predict: 5.14 	accuracy: 81.31%
鸭王2　　　　　　　　　　	real: 4.3　　	predict: 6.31 	accuracy: 81.06%
九品芝麻官　　　　　　　　	real: 8.4　　	predict: 5.71 	accuracy: 80.98%
心动　　　　　　　　　　　	real: 8.2　　	predict: 5.55 	accuracy: 80.77%
女人永远是对的　　　　　　	real: 4.0　　	predict: 5.97 	accuracy: 80.26%
好汉三条半　　　　　　　　	real: 3.2　　	predict: 2.14 	accuracy: 80.09%
黑色喜剧　　　　　　　　　	real: 4.0　　	predict: 6.01 	accuracy: 79.94%
豪门夜宴　　　　　　　　　	real: 6.9　　	predict: 11.15	accuracy: 76.47%
永久居留　　　　　　　　　	real: 7.3　　	predict: 4.51 	accuracy: 76.39%
继续跳舞　　　　　　　　　	real: 6.5　　	predict: 4.01 	accuracy: 76.32%
七擒七纵七色狼　　　　　　	real: 3.8　　	predict: 6.24 	accuracy: 75.67%
赌神风云　　　　　　　　　	real: 3.0　　	predict: 5.72 	accuracy: 68.81%
踩线　　　　　　　　　　　	real: 6.7　　	predict: 3.21 	accuracy: 64.76%
四千金　　　　　　　　　　	real: 6.7　　	predict: 3.13 	accuracy: 63.66%
神偷妙探手多多　　　　　　	real: 6.8　　	predict: 3.14 	accuracy: 63.13%
情非得已之生存之道　　　　	real: 7.9　　	predict: 3.45 	accuracy: 60.77%
飞越黄昏　　　　　　　　　	real: 7.9　　	predict: 3.18 	accuracy: 57.38%
