半边天　　　　　　　　　　　　　　　	real: 0.05%　　　　	predict: 0.37%　　　　	accuracy: 22.87%
流浪地球　　　　　　　　　　　　　　	real: 24.15%　　　	predict: 3.12%　　　　	accuracy: 22.85%
一生只为一事来　　　　　　　　　　　	real: 0.2%　　　　　	predict: 1.58%　　　　	accuracy: 22.67%
远去的牧歌　　　　　　　　　　　　　	real: 0.1%　　　　　	predict: 0.76%　　　　	accuracy: 22.36%
猪太狼的夏天　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.31%　　　　	accuracy: 22.29%
邪不压正　　　　　　　　　　　　　　	real: 7.95%　　　　	predict: 0.98%　　　　	accuracy: 21.92%
凌晨两点半　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.18%　　　　	accuracy: 21.85%
钢铁飞龙之奥特曼崛起　　　　　　　　	real: 0.27%　　　　	predict: 2.2%　　　　　	accuracy: 21.8%
超大号美人　　　　　　　　　　　　　	real: 0.09%　　　　	predict: 0.79%　　　　	accuracy: 21.51%
时空终点　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.24%　　　　	accuracy: 20.93%
你咪理，我爱你！　　　　　　　　　　	real: 0.05%　　　　	predict: 0.47%　　　　	accuracy: 20.73%
咖啡风暴　　　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.36%　　　　	accuracy: 20.0%
古墓兽影　　　　　　　　　　　　　　	real: 0.11%　　　　	predict: 1.01%　　　　	accuracy: 19.61%
进京城　　　　　　　　　　　　　　　	real: 0.25%　　　　	predict: 2.31%　　　　	accuracy: 19.36%
后来的我们　　　　　　　　　　　　　	real: 18.97%　　　	predict: 1.99%　　　　	accuracy: 19.02%
人怕出名猪怕壮　　　　　　　　　　　	real: 0.13%　　　　	predict: 1.26%　　　　	accuracy: 18.87%
柔情史　　　　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.37%　　　　	accuracy: 18.82%
幕后玩家　　　　　　　　　　　　　　	real: 8.87%　　　　	predict: 0.91%　　　　	accuracy: 18.55%
阿修罗　　　　　　　　　　　　　　　	real: 2.94%　　　　	predict: 0.3%　　　　　	accuracy: 18.54%
学区房72小时　　　　　　　　　　　	real: 0.06%　　　　	predict: 0.57%　　　　	accuracy: 18.1%
血十三　　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.27%　　　　	accuracy: 18.03%
天下第一镖局　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.37%　　　　	accuracy: 17.8%
榫卯　　　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.3%　　　　　	accuracy: 17.72%
红星照耀中国　　　　　　　　　　　　	real: 0.29%　　　　	predict: 3.04%　　　　	accuracy: 17.48%
西小河的夏天　　　　　　　　　　　　	real: 0.09%　　　　	predict: 0.93%　　　　	accuracy: 16.86%
大路朝天　　　　　　　　　　　　　　	real: 0.31%　　　　	predict: 3.42%　　　　	accuracy: 16.39%
黄金花　　　　　　　　　　　　　　　	real: 0.05%　　　　	predict: 0.62%　　　　	accuracy: 16.37%
美食大冒险之英雄烩　　　　　　　　　	real: 0.09%　　　　	predict: 1.0%　　　　　	accuracy: 16.23%
龙在哪里？　　　　　　　　　　　　　	real: 0.06%　　　　	predict: 0.67%　　　　	accuracy: 16.13%
路过未来　　　　　　　　　　　　　　	real: 0.09%　　　　	predict: 0.97%　　　　	accuracy: 16.05%
差等生乔曦　　　　　　　　　　　　　	real: 0.05%　　　　	predict: 0.63%　　　　	accuracy: 15.98%
时空偷渡少女　　　　　　　　　　　　	real: 0.07%　　　　	predict: 0.76%　　　　	accuracy: 15.93%
似水流年　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.27%　　　　	accuracy: 15.91%
荒城纪　　　　　　　　　　　　　　　	real: 0.07%　　　　	predict: 0.78%　　　　	accuracy: 15.69%
盲·道　　　　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.53%　　　　	accuracy: 15.33%
花椒之味　　　　　　　　　　　　　　	real: 0.1%　　　　　	predict: 1.24%　　　　	accuracy: 15.23%
旺扎的雨靴　　　　　　　　　　　　　	real: 0.01%　　　　	predict: 0.13%　　　　	accuracy: 15.09%
红花绿叶　　　　　　　　　　　　　　	real: 0.01%　　　　	predict: 0.16%　　　　	accuracy: 14.86%
记忆折叠　　　　　　　　　　　　　　	real: 0.01%　　　　	predict: 0.13%　　　　	accuracy: 14.81%
清水里的刀子　　　　　　　　　　　　	real: 0.05%　　　　	predict: 0.59%　　　　	accuracy: 14.79%
破门　　　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.3%　　　　　	accuracy: 13.95%
亲密旅行　　　　　　　　　　　　　　	real: 0.06%　　　　	predict: 0.83%　　　　	accuracy: 13.92%
一个人的江湖　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.24%　　　　	accuracy: 13.12%
江海渔童之巨龟奇缘　　　　　　　　　	real: 0.04%　　　　	predict: 0.55%　　　　	accuracy: 12.83%
西游记女儿国　　　　　　　　　　　　	real: 10.47%　　　	predict: 0.68%　　　　	accuracy: 12.19%
潜行者　　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.54%　　　　	accuracy: 12.13%
碟中谍6：全面瓦解　　　　　　　　　	real: 33.08%　　　	predict: 2.06%　　　　	accuracy: 11.73%
攀登者　　　　　　　　　　　　　　　	real: 14.64%　　　	predict: 0.9%　　　　　	accuracy: 11.61%
冥王星时刻　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.49%　　　　	accuracy: 11.41%
米花之味　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.49%　　　　	accuracy: 10.85%
八子　　　　　　　　　　　　　　　　	real: 0.16%　　　　	predict: 2.83%　　　　	accuracy: 10.58%
童童的风铃密室　　　　　　　　　　　	real: 0.08%　　　　	predict: 1.45%　　　　	accuracy: 10.44%
我的影子在奔跑　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.34%　　　　	accuracy: 10.39%
家　　　　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.56%　　　　	accuracy: 10.19%
春天的马拉松　　　　　　　　　　　　	real: 0.15%　　　　	predict: 2.78%　　　　	accuracy: 10.06%
淡蓝琥珀　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.46%　　　　	accuracy: 10.0%
过昭关　　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.58%　　　　	accuracy: 9.97%
泡菜爱上小龙虾　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.61%　　　　	accuracy: 9.88%
前任3：再见前任　　　　　　　　　　	real: 30.83%　　　	predict: 1.6%　　　　　	accuracy: 9.85%
浴血广昌　　　　　　　　　　　　　　	real: 0.39%　　　　	predict: 7.94%　　　　	accuracy: 9.48%
天渠　　　　　　　　　　　　　　　　	real: 0.17%　　　　	predict: 3.4%　　　　　	accuracy: 9.33%
黑蝴蝶　　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.41%　　　　	accuracy: 9.14%
一个人的课堂　　　　　　　　　　　　	real: 0.04%　　　　	predict: 0.99%　　　　	accuracy: 8.5%
向阳的日子　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.6%　　　　　	accuracy: 8.26%
大雪冬至　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.42%　　　　	accuracy: 8.12%
三伏天　　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.43%　　　　	accuracy: 7.93%
海上浮城　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.77%　　　　	accuracy: 7.74%
亲爱的，我要和别人结婚了　　　　　　	real: 0.03%　　　　	predict: 0.79%　　　　	accuracy: 7.64%
童话先生　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.48%　　　　	accuracy: 7.44%
午夜整容室　　　　　　　　　　　　　	real: 0.07%　　　　	predict: 1.88%　　　　	accuracy: 7.28%
破梦游戏　　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.57%　　　　	accuracy: 7.0%
唐人街探案2　　　　　　　　　　　　	real: 40.95%　　　	predict: 1.48%　　　　	accuracy: 6.99%
细思极恐　　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 0.79%　　　　	accuracy: 6.78%
雪·葬　　　　　　　　　　　　　　　	real: 0.01%　　　　	predict: 0.3%　　　　　	accuracy: 6.4%
开学悸　　　　　　　　　　　　　　　	real: 0.04%　　　　	predict: 1.25%　　　　	accuracy: 6.05%
香港大营救　　　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.58%　　　　	accuracy: 5.93%
很高兴遇见·你　　　　　　　　　　　	real: 0.02%　　　　	predict: 0.82%　　　　	accuracy: 5.86%
中国机长　　　　　　　　　　　　　　	real: 36.67%　　　	predict: 0.96%　　　　	accuracy: 5.08%
周恩来回延安　　　　　　　　　　　　	real: 0.15%　　　　	predict: 5.85%　　　　	accuracy: 5.08%
我和我的祖国　　　　　　　　　　　　	real: 38.6%　　　　	predict: 0.9%　　　　　	accuracy: 4.55%
照相师　　　　　　　　　　　　　　　	real: 0.14%　　　　	predict: 6.23%　　　　	accuracy: 4.53%
灵魂的救赎　　　　　　　　　　　　　	real: 0.03%　　　　	predict: 1.35%　　　　	accuracy: 4.17%
318号公路　　　　　　　　　　　　	real: 0.03%　　　　	predict: 1.3%　　　　　	accuracy: 3.85%
音乐家　　　　　　　　　　　　　　　	real: 0.05%　　　　	predict: 3.13%　　　　	accuracy: 3.44%
特别追踪　　　　　　　　　　　　　　	real: 0.06%　　　　	predict: 4.35%　　　　	accuracy: 2.92%
犯罪现场　　　　　　　　　　　　　　	real: 18.02%　　　	predict: 0.27%　　　　	accuracy: 2.9%
沿海出发　　　　　　　　　　　　　　	real: 0.01%　　　　	predict: 0.9%　　　　　	accuracy: 2.84%
请爱我的女朋友　　　　　　　　　　　	real: 0.52%　　　　	predict: 0.01%　　　　	accuracy: 2.75%
信仰者　　　　　　　　　　　　　　　	real: 0.07%　　　　	predict: 5.52%　　　　	accuracy: 2.5%
黄大年　　　　　　　　　　　　　　　	real: 0.06%　　　　	predict: 4.97%　　　　	accuracy: 2.44%
李保国　　　　　　　　　　　　　　　	real: 0.07%　　　　	predict: 6.2%　　　　　	accuracy: 2.26%
双子杀手　　　　　　　　　　　　　　	real: 15.18%　　　	predict: 0.12%　　　　	accuracy: 1.63%
